,Cumulative Daily Returns,IBOV,CDI
2021-01-04,1.0,1.0,1.00007469
2021-01-05,0.9898939181219596,1.0056090689788963,1.000149385578596
2021-01-06,1.0277004978713828,1.010906054420621,1.0002240867362047
2021-01-07,1.0712479349606527,1.0286610772786315,1.000298793473243
2021-01-08,1.0773403738541838,1.0549857453735723,1.0003735057901275
2021-01-11,1.068109338623743,1.03583899863358,1.000448223687275
2021-01-12,1.040901318919323,1.0458847146544308,1.000522947165102
2021-01-13,0.9909777896393392,1.0293695912549132,1.0005976762240256
2021-01-14,1.020192219315664,1.041523979824221,1.0006724108644627
2021-01-15,1.0188565562226253,1.016397037736804,1.00074715108683
2021-01-19,1.0040296795169947,1.0178393697599488,1.0008966482790234
2021-01-20,0.9888405960174466,1.0096998937229036,1.0009714052496832
2021-01-21,0.965446638385158,0.9990300106277096,1.0010461678039413
2021-01-22,0.9461387502822781,0.9883095193913527,1.0011209359422144
2021-01-26,0.9270530036419341,0.9823377587341217,1.0012704889724746
2021-01-27,0.8940346972909647,0.977428769041313,1.001345273865296
2021-01-28,0.9381946395392468,1.006376625786535,1.001420064343801
2021-01-29,0.9172999468744375,0.9784831053155418,1.0014948604084066
2021-02-01,0.939534855985573,0.9899374145987619,1.0015696620595305
2021-02-02,0.9202009931380729,0.9972671603771994,1.0016444692975897
2021-02-03,0.9562915723667952,1.0098432834561986,1.0017192821230014
2021-02-04,0.9438576168251605,1.0059295872062617,1.0017941005361832
2021-02-05,0.9444370889677611,1.0115302214949642,1.0018689245375523
2021-02-08,0.9460918043414969,1.008080433205688,1.001943754127526
2021-02-09,0.9599666215621891,1.0073466151588248,1.0020185893065217
2021-02-10,0.9227163692696394,0.9989203596551895,1.0020934300749569
2021-02-11,0.9225143968831885,1.005710285261222,1.0021682764332491
2021-02-12,0.9201738407653317,1.0047065571281564,1.0022431283818158
2021-02-17,0.9506923444568843,1.0154607871252888,1.0023179859210747
2021-02-18,0.9506625866033175,1.0049089896928085,1.002392849051443
2021-02-19,0.955823991489872,1.0016025911368274,1.0024677177733388
2021-02-22,0.9354481475058113,0.9503196747583459,1.002542592087179
2021-02-23,0.93837830744493,0.9719040469643548,1.002617471993382
2021-02-24,0.9389559053720801,0.9756237453398335,1.0026923574923652
2021-02-25,0.9126604320770627,0.9468445823984883,1.0027672485845462
2021-02-26,0.9097380755204538,0.9281111354779937,1.0028421452703429
2021-03-01,0.9356629970571864,0.9306415425361425,1.002917047550173
2021-03-02,0.9506794098858042,0.9408053442197067,1.0029919554244544
2021-03-03,0.9498800485175385,0.9378025945107036,1.003066868893605
2021-03-04,0.9442487932483625,0.9505052379426103,1.0031417879580427
2021-03-05,0.9633246692032059,0.9716931797095092,1.0032167126181852
2021-03-08,0.9206997596932037,0.9329779517198333,1.0032916428744507
2021-03-09,0.9377559966058815,0.9390424939691965,1.003366578727257
2021-03-10,0.9891481257308246,0.9512306212992796,1.0034415201770222
2021-03-11,1.0208747141253065,0.9698544172472545,1.003516467224164
2021-03-12,1.009145283833225,0.9629042325275393,1.003591419869101
2021-03-15,1.0142575196818948,0.9687326034514752,1.0036663781122508
2021-03-16,1.0032728277646488,0.9617149412102093,1.003741341954032
2021-03-17,1.019157952260494,0.9830547074005972,1.0038163113948624
2021-03-18,1.0105021586796485,0.968597648408374,1.0039204974898222
2021-03-19,1.0166553257733442,0.9802965637072152,1.0040246943982567
2021-03-22,1.0011843749010307,0.9698122437962855,1.0041289021212882
2021-03-23,0.9922415333729478,0.9553298807334808,1.0042331206600394
2021-03-24,1.0166809648087465,0.9452251218812735,1.0043373500156327
2021-03-25,1.0334658637436611,0.9594460095480695,1.004441590189191
2021-03-26,1.0302253171350764,0.9681421751379073,1.0045458411818369
2021-03-29,1.0256359772963954,0.9735235074815705,1.0046501029946933
2021-03-30,1.0500927341107125,0.98559354914894,1.004754375628883
2021-03-31,1.0584333202707612,0.983771656067073,1.0048586590855295
2021-04-01,1.0299095798338616,0.9721233489093949,1.004962953365756
2021-04-05,1.0431657613003495,0.9912279221984179,1.005067258470686
2021-04-06,1.0380007609831685,0.9910676630847352,1.0051715744014427
2021-04-07,1.0254669342874818,0.9921219993589638,1.0052759011591499
2021-04-08,1.026022005156037,0.9979335009025121,1.0053802387449313
2021-04-09,1.029986027484787,0.9925099951078798,1.0054845871599107
2021-04-12,1.0249901590899966,1.0021424113092328,1.0055889464052121
2021-04-13,1.0257317701638695,1.00623323605324,1.0056933164819595
2021-04-14,1.0418843918217213,1.0146510568666816,1.0057976973912772
2021-04-15,1.0450723602622753,1.0180755410853763,1.0059020891342896
2021-04-16,1.0661707217812628,1.0215590681354279,1.006006491712121
2021-04-19,1.0789252898244819,1.0200408239005387,1.0061109051258958
2021-04-20,1.054878413722631,1.0126857740515196,1.0062153293767389
2021-04-22,1.054793119619149,1.0068574031275837,1.0063197644657749
2021-04-23,1.058581193644942,1.0166332090622316,1.0064242103941288
2021-04-26,1.0722585264593394,1.0171814639248307,1.0065286671629257
2021-04-27,1.065255616865764,1.0070007928608788,1.0066331347732906
2021-04-28,1.1246640036246887,1.0210445520336044,1.0067376132263488
2021-04-29,1.1258819372615787,1.012719512812295,1.0068421025232257
2021-04-30,1.1066411191527363,1.0028340559051272,1.0069466026650467
2021-05-03,1.1024686835555892,1.0054909833161836,1.0070511136529372
2021-05-04,1.0771266414965897,0.9928642520960214,1.0071556354880233
2021-05-05,1.0771357932328383,1.008485298334993,1.0072601681714306
2021-05-06,1.0646039863566086,1.01149648273419,1.0073938215231453
2021-05-07,1.0713397231633015,1.0293527218745262,1.0075274926093232
2021-05-10,1.0454745528440164,1.0282646468395222,1.0076611814323175
2021-05-11,1.0366493500830276,1.037163244994012,1.0077948879944818
2021-05-12,1.0102475737615093,1.0097167631032917,1.0079286122981699
2021-05-13,1.015098992945753,1.0181177145363456,1.0080623543457359
2021-05-14,1.0376470942111524,1.028028475514095,1.0081961141395341
2021-05-17,0.9971335511916818,1.0369439430489724,1.0083298916819194
2021-05-18,0.9968754602573505,1.0372982000371131,1.0084636869752468
2021-05-19,0.999359263872904,1.034396666610436,1.0085975000218717
2021-05-20,1.0029660298188923,1.0349449214730349,1.0087313308241497
2021-05-21,0.9859567216597914,1.0340255402419074,1.0088651793844368
2021-05-24,0.9587803170028871,1.0461714941210214,1.0089990457050892
2021-05-25,1.0318859428949363,1.0373656775586637,1.009132929788464
2021-05-26,1.023583320985804,1.0458088024426866,1.0092668316369175
2021-05-27,1.0156220681678338,1.048997115335954,1.0094007512528076
2021-05-28,1.0374548569280824,1.059068135427386,1.0095346886384913
2021-06-01,1.0660978709828473,1.0818924070918878,1.009802616728672
2021-06-02,1.1016223589347816,1.093144283810456,1.0099366074378857
2021-06-04,1.1186929303550663,1.0975724961622162,1.0100706159263266
2021-06-07,1.1083122561638064,1.1030550447882053,1.010204642196354
2021-06-08,1.0893150857143927,1.0947131361865081,1.010338686250327
2021-06-09,1.0702374583255634,1.0957252990097677,1.0104727480906055
2021-06-10,1.072090034954954,1.097150761652525,1.0106068277195497
2021-06-11,1.0748798773258186,1.0917947333794433,1.0107409251395199
2021-06-14,1.083054093086385,1.0982641407581102,1.0108750403528766
2021-06-15,1.0961986034394426,1.0972772820054322,1.011009173361981
2021-06-16,1.0583740971407811,1.0902596197641663,1.0111433241691945
2021-06-17,1.0436514901853409,1.0801211221511835,1.0113064923674158
2021-06-18,1.0448022041326737,1.083056394338636,1.011469686896089
2021-06-21,1.0558709919488027,1.0903102279053292,1.0116329077594635
2021-06-22,1.028086459138192,1.0861097521888021,1.0117961549617887
2021-06-23,1.0065832870536642,1.083250392213094,1.0119594285073148
2021-06-24,1.037262564324014,1.0924104657635927,1.0121227284002932
2021-06-25,1.0229250514914388,1.0733649353059265,1.0122860546449752
2021-06-28,1.0257684120185646,1.074824136709459,1.0124494072456134
2021-06-29,1.0345814152108173,1.0739637983096886,1.0126127862064607
2021-06-30,1.0343000768487418,1.0695355859579283,1.0127761915317708
2021-07-01,1.0421770152308736,1.0599537778977384,1.0129396232257983
2021-07-02,1.0555999730080727,1.0764520319168682,1.0131030812927984
2021-07-06,1.0244233308857393,1.055137569797062,1.0134300765627395
2021-07-07,1.0244237756428047,1.0713659137299893,1.0135936137741945
2021-07-08,1.0002626314216008,1.0579463216316072,1.0137571773756493
2021-07-12,1.048055681465758,1.0762158605914411,1.014084383765593
2021-07-13,1.0582093240654806,1.081057372762699,1.0142480265626013
2021-07-14,1.0219192654106,1.0830732637190243,1.0144116957666478
2021-07-15,1.0021613440767414,1.0751530896270187,1.0145753913819937
2021-07-16,1.0148430013995169,1.0624335768147244,1.0147391134129011
2021-07-19,1.0066232747478914,1.0492332866613816,1.0149028618636327
2021-07-20,1.0737203239355735,1.0577185849963737,1.0150666367384515
2021-07-21,1.0894255486519686,1.0621721014187155,1.0152304380416222
2021-07-22,1.0879022803047131,1.0640108638809704,1.015394265777409
2021-07-23,1.0801441353437125,1.0547833128089215,1.0155581199500776
2021-07-26,1.086733469337089,1.0628047031832528,1.015722000563894
2021-07-27,1.0475957063245975,1.0510636144334427,1.015885907623125
2021-07-28,1.0184854436758959,1.0651832858179127,1.0160498411320382
2021-07-29,1.0154321126359203,1.060029690109483,1.0162138010949018
2021-07-30,1.0189217989181463,1.0273537002985886,1.0163777875159845
2021-08-02,1.0251887619887328,1.0333845037871765,1.016541800399556
2021-08-03,1.0373834433721574,1.0423337100828294,1.0167058397498867
2021-08-04,1.0253563743226521,1.0273537002985886,1.0168699055712471
2021-08-05,1.0441587683612303,1.0259366723460253,1.0170725677434276
2021-08-06,1.055984154605159,1.0358643027041623,1.017275270306179
2021-08-09,1.0522280334802547,1.0376271529546728,1.017478013267551
2021-08-10,1.0555653691774458,1.0307360110663144,1.0176807966355952
2021-08-11,1.0733169378186356,1.0295045462980152,1.0178836204183648
2021-08-12,1.0500146704643614,1.0180755410853768,1.0180864846239142
2021-08-13,1.0318524843120764,1.0222338433509346,1.0182893892602998
2021-08-16,0.9664743678404947,1.0052463773005627,1.0184923343355794
2021-08-17,0.9554085210527764,0.9944837126132366,1.0186953198578126
2021-08-18,0.9472354678064239,0.983847568278818,1.0188983458350602
2021-08-19,0.9915708029778929,0.9882504765599969,1.0191014122753852
2021-08-20,0.9902054055431074,0.9957404814521172,1.0193045191868517
2021-08-23,0.9946609679284353,0.9908399264495025,1.0195076665775258
2021-08-24,0.9948776127369844,1.0139425428904005,1.0197108544554747
2021-08-25,0.9959962938615896,1.0190623998380548,1.0199140828287676
2021-08-26,0.9834607693541944,1.0014001585721766,1.0201173517054754
2021-08-27,0.9976438344377605,1.0178815432109187,1.0203206610936704
2021-08-30,0.989252846730562,1.009969803809107,1.0205240110014264
2021-08-31,0.9402624478403863,1.0018809359132248,1.020727401436819
2021-09-01,0.9204415804255612,1.0070682703824299,1.0209308324079254
2021-09-02,0.9053824662016264,0.9841343477454083,1.0211343039228242
2021-09-03,0.9289928261471321,0.9862936284350285,1.021337815989596
2021-09-08,0.9119422996116282,0.9566035189527498,1.021744961811088
2021-09-09,0.9119937382989168,0.9730342954503289,1.0219485955819771
2021-09-10,0.9120953779628604,0.9639670034919626,1.0221522699370766
2021-09-13,0.9321233728914964,0.9818316773224928,1.0223559848844752
